ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,SJW,SJL,MaxW,MaxL,AvgW,AvgL
48,Montreal,Rogers Masters,2013-08-06,Masters 1000,Outdoor,Hard,1st Round,3,Levine J.,Malisse X.,132.0,118.0,442.0,485.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,2.25,1.57,2.2,1.6,2.2,1.62,2.12,1.8,2.25,1.62,2.35,1.8,2.19,1.65
48,Montreal,Rogers Masters,2013-08-06,Masters 1000,Outdoor,Hard,1st Round,3,Nishikori K.,Polansky P.,11.0,256.0,2405.0,178.0,4.0,6.0,6.0,4.0,6.0,2.0,,,,,2.0,1.0,Completed,1.12,6.0,1.14,4.75,1.13,5.0,1.15,6.17,1.12,6.0,1.18,6.75,1.13,5.6
48,Montreal,Rogers Masters,2013-08-06,Masters 1000,Outdoor,Hard,1st Round,3,Bogomolov A.,Llodra M.,83.0,53.0,616.0,879.0,6.0,2.0,4.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,2.2,1.61,2.29,1.55,2.1,1.67,2.44,1.63,2.1,1.73,2.44,1.73,2.17,1.65
48,Montreal,Rogers Masters,2013-08-06,Masters 1000,Outdoor,Hard,1st Round,3,Peliwo F.,Nieminen J.,355.0,39.0,111.0,1025.0,3.0,6.0,7.0,5.0,3.0,1.0,,,,,1.0,1.0,Retired,4.5,1.18,4.5,1.15,4.0,1.22,5.61,1.18,3.75,1.25,5.61,1.25,4.54,1.19
48,Montreal,Rogers Masters,2013-08-06,Masters 1000,Outdoor,Hard,1st Round,3,Janowicz J.,Benneteau J.,18.0,34.0,2029.0,1140.0,3.0,6.0,6.0,3.0,7.0,5.0,,,,,2.0,1.0,Completed,1.5,2.5,1.48,2.45,1.44,2.62,1.65,2.38,1.4,2.88,1.67,2.9,1.54,2.43
48,Montreal,Rogers Masters,2013-08-06,Masters 1000,Outdoor,Hard,1st Round,3,Stepanek R.,Almagro N.,51.0,14.0,900.0,2090.0,6.0,3.0,6.0,7.0,6.0,3.0,,,,,2.0,1.0,Completed,2.37,1.53,2.35,1.52,2.5,1.5,2.31,1.68,2.38,1.53,2.54,1.68,2.34,1.58
48,Montreal,Rogers Masters,2013-08-06,Masters 1000,Outdoor,Hard,1st Round,3,Dancevic F.,Lu Y.H.,169.0,60.0,309.0,790.0,5.0,7.0,7.0,6.0,6.0,1.0,,,,,2.0,1.0,Completed,2.25,1.61,2.25,1.58,2.25,1.57,2.29,1.7,2.1,1.67,2.42,1.7,2.25,1.62
48,Montreal,Rogers Masters,2013-08-06,Masters 1000,Outdoor,Hard,1st Round,3,Fognini F.,Baghdatis M.,16.0,45.0,2075.0,935.0,1.0,6.0,6.0,1.0,6.0,1.0,,,,,2.0,1.0,Completed,2.25,1.57,2.2,1.6,2.25,1.57,2.29,1.7,2.25,1.57,2.38,1.71,2.21,1.64
48,Montreal,Rogers Masters,2013-08-06,Masters 1000,Outdoor,Hard,1st Round,3,Youzhny M.,Melzer J.,25.0,33.0,1440.0,1220.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.2,4.33,1.22,3.8,1.25,3.75,1.24,4.59,1.25,3.75,1.25,4.9,1.23,4.05
48,Montreal,Rogers Masters,2013-08-06,Masters 1000,Outdoor,Hard,1st Round,3,Pospisil V.,Isner J.,71.0,20.0,696.0,1935.0,5.0,7.0,7.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,2.62,1.44,2.54,1.45,2.62,1.44,2.62,1.56,2.75,1.4,2.85,1.56,2.59,1.48
48,Montreal,Rogers Masters,2013-08-06,Masters 1000,Outdoor,Hard,1st Round,3,Dolgopolov O.,Anderson K.,37.0,21.0,1045.0,1740.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,3.25,1.33,3.3,1.28,3.25,1.33,3.14,1.42,3.25,1.33,3.55,1.42,3.18,1.34
48,Montreal,Rogers Masters,2013-08-06,Masters 1000,Outdoor,Hard,1st Round,3,Granollers M.,Dimitrov G.,36.0,31.0,1075.0,1315.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,4.33,1.2,4,1.2,4.33,1.2,4.58,1.24,4.0,1.22,4.75,1.26,4.11,1.22
48,Montreal,Rogers Masters,2013-08-06,Masters 1000,Outdoor,Hard,1st Round,3,Davydenko N.,Simon G.,47.0,17.0,915.0,2030.0,2.0,6.0,6.0,1.0,6.0,1.0,,,,,2.0,1.0,Completed,2.37,1.53,2.25,1.58,2.38,1.53,2.36,1.67,2.5,1.53,2.52,1.67,2.35,1.58
48,Montreal,Rogers Masters,2013-08-06,Masters 1000,Outdoor,Hard,1st Round,3,Raonic M.,Chardy J.,13.0,28.0,2225.0,1361.0,6.0,3.0,4.0,6.0,7.0,5.0,,,,,2.0,1.0,Completed,1.25,3.75,1.25,3.5,1.29,3.5,1.26,4.3,1.33,3.25,1.36,4.3,1.27,3.69
48,Montreal,Rogers Masters,2013-08-07,Masters 1000,Outdoor,Hard,1st Round,3,Haas T.,Goffin D.,12.0,86.0,2275.0,611.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.2,4.33,1.22,3.8,1.25,3.75,1.33,3.64,1.17,5.0,1.33,5.0,1.25,3.84
48,Montreal,Rogers Masters,2013-08-06,Masters 1000,Outdoor,Hard,2nd Round,3,Nishikori K.,Seppi A.,11.0,23.0,2405.0,1550.0,4.0,6.0,7.0,5.0,6.0,1.0,,,,,2.0,1.0,Completed,1.44,2.62,1.5,2.4,1.44,2.62,1.5,2.62,1.44,2.63,1.54,2.8,1.47,2.61
48,Montreal,Rogers Masters,2013-08-07,Masters 1000,Outdoor,Hard,2nd Round,3,Djokovic N.,Mayer F.,1.0,50.0,12040.0,905.0,6.0,2.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.03,15.0,1.03,9.0,1.02,11.0,1.04,16.0,1.02,11.0,1.06,16.5,1.03,12.34
48,Montreal,Rogers Masters,2013-08-07,Masters 1000,Outdoor,Hard,2nd Round,3,Gasquet R.,Klizan M.,9.0,40.0,3045.0,1010.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.22,4.0,1.25,3.5,1.25,3.75,1.28,4.13,1.25,3.75,1.29,4.3,1.24,3.87
48,Montreal,Rogers Masters,2013-08-07,Masters 1000,Outdoor,Hard,2nd Round,3,Murray A.,Granollers M.,2.0,36.0,8610.0,1075.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.06,9.0,1.04,8.5,1.03,10.0,1.09,9.16,1.05,11.0,1.11,11.0,1.06,8.62
48,Montreal,Rogers Masters,2013-08-07,Masters 1000,Outdoor,Hard,2nd Round,3,Pospisil V.,Stepanek R.,71.0,51.0,696.0,900.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.87,1.38,2.75,1.4,2.62,1.44,2.88,1.48,2.5,1.5,2.9,1.55,2.68,1.46
48,Montreal,Rogers Masters,2013-08-07,Masters 1000,Outdoor,Hard,2nd Round,3,Gulbis E.,Fognini F.,38.0,16.0,1035.0,2075.0,6.0,3.0,1.0,6.0,6.0,1.0,,,,,2.0,1.0,Completed,1.5,2.5,1.52,2.35,1.53,2.38,1.6,2.5,1.5,2.5,1.62,2.75,1.55,2.41
48,Montreal,Rogers Masters,2013-08-07,Masters 1000,Outdoor,Hard,2nd Round,3,Paire B.,Wawrinka S.,27.0,10.0,1405.0,2915.0,6.0,2.0,7.0,6.0,,,,,,,2.0,0.0,Completed,2.75,1.4,2.54,1.45,2.75,1.4,3.11,1.42,2.75,1.44,3.11,1.5,2.76,1.43
48,Montreal,Rogers Masters,2013-08-07,Masters 1000,Outdoor,Hard,2nd Round,3,Berdych T.,Dolgopolov O.,6.0,37.0,4865.0,1045.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.25,3.75,1.25,3.5,1.22,4.0,1.3,3.89,1.25,3.75,1.3,4.09,1.26,3.73
48,Montreal,Rogers Masters,2013-08-07,Masters 1000,Outdoor,Hard,2nd Round,3,Istomin D.,Peliwo F.,66.0,355.0,720.0,111.0,6.0,3.0,3.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,1.12,6.0,1.12,5.25,1.12,5.5,1.12,7.21,1.12,5.5,1.14,7.21,1.12,5.82
48,Montreal,Rogers Masters,2013-08-07,Masters 1000,Outdoor,Hard,2nd Round,3,Nadal R.,Levine J.,4.0,132.0,6860.0,442.0,6.0,2.0,6.0,0.0,,,,,,,2.0,0.0,Completed,1.04,13.0,1.03,9.0,1.03,10.0,1.05,13.0,1.03,13.0,1.07,13.0,1.04,11.12
48,Montreal,Rogers Masters,2013-08-07,Masters 1000,Outdoor,Hard,2nd Round,3,Matosevic M.,Haas T.,74.0,12.0,664.0,2275.0,5.0,0.0,,,,,,,,,0.0,0.0,Retired,3.5,1.28,3.5,1.25,3.75,1.25,4.18,1.27,3.75,1.25,4.18,1.33,3.73,1.26
48,Montreal,Rogers Masters,2013-08-07,Masters 1000,Outdoor,Hard,2nd Round,3,Janowicz J.,Dancevic F.,18.0,169.0,2029.0,309.0,7.0,6.0,3.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,1.33,3.25,1.28,3.3,1.29,3.5,1.36,3.44,1.25,3.75,1.4,3.75,1.33,3.24
48,Montreal,Rogers Masters,2013-08-07,Masters 1000,Outdoor,Hard,2nd Round,3,Davydenko N.,Andujar P.,47.0,52.0,915.0,890.0,6.0,1.0,4.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,1.28,3.5,1.25,2.75,1.3,3.4,1.29,4.05,1.33,3.25,1.36,4.34,1.27,3.63
48,Montreal,Rogers Masters,2013-08-07,Masters 1000,Outdoor,Hard,2nd Round,3,Raonic M.,Youzhny M.,13.0,25.0,2225.0,1440.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.72,2.0,1.75,1.95,1.73,2.0,1.69,2.31,1.73,2.0,1.85,2.35,1.7,2.11
48,Montreal,Rogers Masters,2013-08-08,Masters 1000,Outdoor,Hard,2nd Round,3,Bogomolov A.,Ferrer D.,83.0,3.0,616.0,7120.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,9.0,1.07,7.5,1.06,9.0,1.04,8.65,1.1,9.0,1.05,9.5,1.1,8.27,1.07
48,Montreal,Rogers Masters,2013-08-08,Masters 1000,Outdoor,Hard,2nd Round,3,Del Potro J.M.,Dodig I.,7.0,35.0,4660.0,1115.0,6.0,4.0,4.0,6.0,7.0,5.0,,,,,2.0,1.0,Completed,1.12,5.5,1.12,5.25,1.12,5.5,1.15,6.05,1.12,6.0,1.17,6.05,1.13,5.67
48,Montreal,Rogers Masters,2013-08-08,Masters 1000,Outdoor,Hard,3rd Round,3,Matosevic M.,Paire B.,74.0,27.0,664.0,1405.0,7.0,6.0,6.0,7.0,6.0,3.0,,,,,2.0,1.0,Completed,2.37,1.53,2.35,1.52,2.5,1.53,2.33,1.69,2.5,1.5,2.5,1.69,2.35,1.57
48,Montreal,Rogers Masters,2013-08-08,Masters 1000,Outdoor,Hard,3rd Round,3,Nadal R.,Janowicz J.,4.0,18.0,6860.0,2029.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.12,6.0,1.14,4.75,1.13,5.5,1.17,6.16,1.13,5.0,1.2,6.16,1.15,5.19
48,Montreal,Rogers Masters,2013-08-08,Masters 1000,Outdoor,Hard,3rd Round,3,Gulbis E.,Murray A.,38.0,2.0,1035.0,8610.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,4.5,1.18,4.25,1.18,4.5,1.2,5.61,1.19,4.5,1.17,5.61,1.25,4.47,1.2
48,Montreal,Rogers Masters,2013-08-08,Masters 1000,Outdoor,Hard,3rd Round,3,Pospisil V.,Berdych T.,71.0,6.0,696.0,4865.0,7.0,5.0,2.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,5.5,1.13,4.75,1.14,5.5,1.13,6.16,1.17,4.5,1.17,6.16,1.2,5.13,1.15
48,Montreal,Rogers Masters,2013-08-08,Masters 1000,Outdoor,Hard,3rd Round,3,Davydenko N.,Bogomolov A.,47.0,83.0,915.0,616.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.44,2.62,1.52,2.35,1.5,2.62,1.54,2.71,1.5,2.5,1.55,2.71,1.5,2.54
48,Montreal,Rogers Masters,2013-08-08,Masters 1000,Outdoor,Hard,3rd Round,3,Raonic M.,Del Potro J.M.,13.0,7.0,2225.0,4660.0,7.0,5.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.37,1.53,2.65,1.52,2.38,1.57,2.4,1.66,2.5,1.5,2.65,1.67,2.38,1.57
48,Montreal,Rogers Masters,2013-08-09,Masters 1000,Outdoor,Hard,3rd Round,3,Gasquet R.,Nishikori K.,9.0,11.0,3045.0,2405.0,1.0,6.0,6.0,3.0,6.0,3.0,,,,,2.0,1.0,Completed,1.5,2.5,1.48,2.45,1.5,2.62,1.64,2.45,1.5,2.5,1.64,2.9,1.53,2.46
48,Montreal,Rogers Masters,2013-08-09,Masters 1000,Outdoor,Hard,3rd Round,3,Djokovic N.,Istomin D.,1.0,66.0,12040.0,720.0,2.0,6.0,6.0,4.0,6.0,4.0,,,,,2.0,1.0,Completed,1.02,17.0,1.03,9.0,1.02,15.0,1.03,19.0,1.02,13.0,1.04,23.05,1.02,14.13
48,Montreal,Rogers Masters,2013-08-09,Masters 1000,Outdoor,Hard,Quarterfinals,3,Pospisil V.,Davydenko N.,71.0,47.0,696.0,915.0,3.0,0.0,,,,,,,,,0.0,0.0,Retired,2.1,1.72,1.9,1.8,2.0,1.8,2.25,1.73,2.0,1.8,2.25,1.9,2.05,1.75
48,Montreal,Rogers Masters,2013-08-09,Masters 1000,Outdoor,Hard,Quarterfinals,3,Raonic M.,Gulbis E.,13.0,38.0,2225.0,1035.0,7.0,6.0,4.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,1.66,2.2,1.7,2.04,1.67,2.2,1.69,2.34,1.73,2.1,1.88,2.34,1.7,2.12
48,Montreal,Rogers Masters,2013-08-09,Masters 1000,Outdoor,Hard,Quarterfinals,3,Djokovic N.,Gasquet R.,1.0,9.0,12040.0,3045.0,6.0,1.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.11,6.5,1.12,5.25,1.12,6.0,1.14,6.73,1.12,6.5,1.14,7.5,1.12,6.11
48,Montreal,Rogers Masters,2013-08-10,Masters 1000,Outdoor,Hard,Quarterfinals,3,Nadal R.,Matosevic M.,4.0,74.0,6860.0,664.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.07,9.0,1.06,7.5,1.05,10.0,1.08,10.75,1.06,10.0,1.09,11.35,1.07,8.76
48,Montreal,Rogers Masters,2013-08-10,Masters 1000,Outdoor,Hard,Semifinals,3,Raonic M.,Pospisil V.,13.0,71.0,2225.0,696.0,6.0,4.0,1.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,1.33,3.4,1.33,3.0,1.36,3.25,1.36,3.54,1.36,3.25,1.47,3.65,1.35,3.14
48,Montreal,Rogers Masters,2013-08-11,Masters 1000,Outdoor,Hard,Semifinals,3,Nadal R.,Djokovic N.,4.0,1.0,6860.0,12040.0,6.0,4.0,3.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,3.0,1.4,2.8,1.38,3.0,1.4,3.03,1.45,3.0,1.4,3.2,1.46,2.93,1.4
48,Montreal,Rogers Masters,2013-08-11,Masters 1000,Outdoor,Hard,The Final,3,Nadal R.,Raonic M.,4.0,13.0,6860.0,2225.0,6.0,2.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.15,5.0,1.14,4.75,1.17,5.0,1.22,5.01,1.17,5.0,1.22,5.5,1.18,4.74
49,Cincinnati,Western & Southern Financial Group Masters,2013-08-11,Masters 1000,Outdoor,Hard,1st Round,3,Benneteau J.,Baghdatis M.,36.0,50.0,1105.0,900.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.83,1.83,1.85,1.85,1.91,1.8,2.0,1.91,1.91,1.83,2.0,1.94,1.89,1.86
49,Cincinnati,Western & Southern Financial Group Masters,2013-08-12,Masters 1000,Outdoor,Hard,1st Round,3,Harrison R.,Dolgopolov O.,102.0,37.0,536.0,1080.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.1,1.66,2.1,1.65,2.2,1.62,2.29,1.69,2.25,1.62,2.4,1.8,2.16,1.67
49,Cincinnati,Western & Southern Financial Group Masters,2013-08-12,Masters 1000,Outdoor,Hard,1st Round,3,Baker B.,Istomin D.,185.0,63.0,263.0,785.0,7.0,5.0,6.0,3.0,,,,,,,2.0,0.0,Completed,4.33,1.2,3.8,1.22,3.5,1.29,4.5,1.25,3.75,1.25,4.5,1.3,3.82,1.25
49,Cincinnati,Western & Southern Financial Group Masters,2013-08-12,Masters 1000,Outdoor,Hard,1st Round,3,Granollers M.,Rosol L.,46.0,43.0,940.0,947.0,5.0,7.0,6.0,4.0,6.0,0.0,,,,,2.0,1.0,Completed,1.44,2.62,1.42,2.65,1.4,2.75,1.56,2.62,1.44,2.75,1.56,2.8,1.47,2.63
49,Cincinnati,Western & Southern Financial Group Masters,2013-08-12,Masters 1000,Outdoor,Hard,1st Round,3,Kohlschreiber P.,Fish M.,26.0,129.0,1410.0,450.0,7.0,5.0,6.0,2.0,,,,,,,2.0,0.0,Completed,2.1,1.66,1.9,1.8,1.83,1.83,2.1,1.81,2.0,1.8,2.1,1.9,1.97,1.8
49,Cincinnati,Western & Southern Financial Group Masters,2013-08-12,Masters 1000,Outdoor,Hard,1st Round,3,Dimitrov G.,Almagro N.,29.0,15.0,1305.0,2100.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.0,1.72,1.9,1.8,1.8,1.91,1.95,1.95,1.91,1.91,2.04,1.95,1.92,1.83
49,Cincinnati,Western & Southern Financial Group Masters,2013-08-12,Masters 1000,Outdoor,Hard,1st Round,3,Chardy J.,Mannarino A.,30.0,68.0,1281.0,731.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.57,2.25,1.65,2.1,1.62,2.2,1.67,2.35,1.67,2.2,1.77,2.35,1.66,2.18
49,Cincinnati,Western & Southern Financial Group Masters,2013-08-12,Masters 1000,Outdoor,Hard,1st Round,3,Monaco J.,Melzer J.,32.0,33.0,1240.0,1220.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.44,2.62,1.55,2.29,1.57,2.25,1.54,2.66,1.57,2.38,1.6,2.66,1.52,2.47
49,Cincinnati,Western & Southern Financial Group Masters,2013-08-12,Masters 1000,Outdoor,Hard,1st Round,3,Tursunov D.,Klizan M.,44.0,45.0,946.0,945.0,4.0,6.0,7.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,1.4,2.75,1.45,2.54,1.44,2.62,1.57,2.59,1.5,2.63,1.57,3.05,1.47,2.64
49,Cincinnati,Western & Southern Financial Group Masters,2013-08-12,Masters 1000,Outdoor,Hard,1st Round,3,Tipsarevic J.,Querrey S.,20.0,28.0,1650.0,1345.0,6.0,7.0,6.0,3.0,6.0,4.0,,,,,2.0,1.0,Completed,2.37,1.53,2.35,1.52,2.38,1.53,2.62,1.56,2.5,1.53,2.68,1.62,2.41,1.55
49,Cincinnati,Western & Southern Financial Group Masters,2013-08-12,Masters 1000,Outdoor,Hard,1st Round,3,Stepanek R.,Fognini F.,57.0,16.0,855.0,2050.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.72,2.0,1.85,1.85,1.83,1.83,1.83,2.09,1.83,1.91,1.95,2.17,1.81,1.94
49,Cincinnati,Western & Southern Financial Group Masters,2013-08-13,Masters 1000,Outdoor,Hard,1st Round,3,Goffin D.,Mcdonald M.,80.0,,631.0,,6.0,1.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.12,5.5,1.12,5.25,1.17,4.5,1.17,5.8,1.17,4.5,1.17,6.65,1.13,5.62
49,Cincinnati,Western & Southern Financial Group Masters,2013-08-13,Masters 1000,Outdoor,Hard,1st Round,3,Blake J.,Janowicz J.,97.0,14.0,553.0,2119.0,6.0,1.0,7.0,5.0,,,,,,,2.0,0.0,Completed,3.0,1.36,2.8,1.38,3.0,1.36,2.8,1.5,3.0,1.36,3.25,1.5,2.9,1.39
49,Cincinnati,Western & Southern Financial Group Masters,2013-08-13,Masters 1000,Outdoor,Hard,1st Round,3,Haas T.,Anderson K.,13.0,19.0,2140.0,1740.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.9,1.8,1.85,1.85,1.91,1.8,1.92,1.99,1.91,1.91,1.97,2.04,1.87,1.88
49,Cincinnati,Western & Southern Financial Group Masters,2013-08-13,Masters 1000,Outdoor,Hard,1st Round,3,Robredo T.,Bellucci T.,23.0,112.0,1550.0,495.0,6.0,7.0,7.0,6.0,6.0,2.0,,,,,2.0,1.0,Completed,1.44,2.62,1.45,2.54,1.5,2.5,1.54,2.67,1.44,2.75,1.54,2.82,1.48,2.6
49,Cincinnati,Western & Southern Financial Group Masters,2013-08-13,Masters 1000,Outdoor,Hard,1st Round,3,Lopez F.,Nishikori K.,27.0,12.0,1355.0,2485.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,3.0,1.36,2.9,1.35,3.0,1.36,3.15,1.41,3.0,1.36,3.65,1.42,3.06,1.36
49,Cincinnati,Western & Southern Financial Group Masters,2013-08-13,Masters 1000,Outdoor,Hard,1st Round,3,Davydenko N.,Paire B.,38.0,24.0,1075.0,1450.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,2.75,1.4,2.75,1.4,2.75,1.4,2.8,1.5,2.75,1.44,3.15,1.5,2.8,1.42
49,Cincinnati,Western & Southern Financial Group Masters,2013-08-13,Masters 1000,Outdoor,Hard,1st Round,3,Nieminen J.,Roger-Vasselin E.,39.0,73.0,1015.0,708.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.1,1.66,2.15,1.62,2.2,1.62,2.14,1.79,2.25,1.62,2.29,1.79,2.19,1.65
49,Cincinnati,Western & Southern Financial Group Masters,2013-08-13,Masters 1000,Outdoor,Hard,1st Round,3,Youzhny M.,Gulbis E.,25.0,34.0,1440.0,1206.0,7.0,5.0,6.0,3.0,,,,,,,2.0,0.0,Completed,2.25,1.57,2.2,1.6,2.25,1.57,2.56,1.58,2.25,1.62,2.56,1.7,2.27,1.61
49,Cincinnati,Western & Southern Financial Group Masters,2013-08-13,Masters 1000,Outdoor,Hard,1st Round,3,Isner J.,Mayer F.,22.0,47.0,1585.0,940.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.4,2.75,1.4,2.75,1.36,3.0,1.5,2.79,1.36,3.0,1.5,3.0,1.41,2.81
49,Cincinnati,Western & Southern Financial Group Masters,2013-08-13,Masters 1000,Outdoor,Hard,1st Round,3,Becker B.,Andujar P.,100.0,51.0,548.0,890.0,6.0,1.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.53,2.37,1.6,2.2,1.57,2.25,1.6,2.52,1.57,2.25,1.7,2.52,1.61,2.26
49,Cincinnati,Western & Southern Financial Group Masters,2013-08-13,Masters 1000,Outdoor,Hard,1st Round,3,Wawrinka S.,Seppi A.,9.0,21.0,2925.0,1585.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.36,3.0,1.35,2.9,1.36,3.0,1.4,3.22,1.36,3.0,1.42,3.22,1.38,2.96
49,Cincinnati,Western & Southern Financial Group Masters,2013-08-13,Masters 1000,Outdoor,Hard,1st Round,3,Pospisil V.,Simon G.,40.0,17.0,1011.0,2030.0,6.0,3.0,1.0,1.0,,,,,,,1.0,0.0,Retired,2.25,1.57,2.2,1.6,2.0,1.73,2.24,1.73,2.2,1.67,2.29,1.83,2.15,1.68
49,Cincinnati,Western & Southern Financial Group Masters,2013-08-14,Masters 1000,Outdoor,Hard,1st Round,3,Raonic M.,Sock J.,10.0,87.0,2645.0,611.0,3.0,6.0,6.0,4.0,6.0,3.0,,,,,2.0,1.0,Completed,1.36,3.0,1.4,2.75,1.4,2.75,1.4,3.22,1.36,3.0,1.45,3.3,1.4,2.89
49,Cincinnati,Western & Southern Financial Group Masters,2013-08-13,Masters 1000,Outdoor,Hard,2nd Round,3,Ferrer D.,Harrison R.,4.0,102.0,7130.0,536.0,7.0,6.0,3.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,1.28,3.5,1.28,3.3,1.25,3.75,1.29,4.05,1.25,3.75,1.3,4.2,1.26,3.75
49,Cincinnati,Western & Southern Financial Group Masters,2013-08-13,Masters 1000,Outdoor,Hard,2nd Round,3,Dimitrov G.,Baker B.,29.0,185.0,1305.0,263.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.18,4.5,1.18,4.25,1.2,4.33,1.26,4.38,1.2,4.33,1.26,5.0,1.2,4.42
49,Cincinnati,Western & Southern Financial Group Masters,2013-08-13,Masters 1000,Outdoor,Hard,2nd Round,3,Benneteau J.,Stepanek R.,36.0,57.0,1105.0,855.0,6.0,2.0,5.0,7.0,7.0,6.0,,,,,2.0,1.0,Completed,1.9,1.8,1.95,1.75,1.8,1.91,2.09,1.83,2.0,1.8,2.1,1.91,1.95,1.81
49,Cincinnati,Western & Southern Financial Group Masters,2013-08-14,Masters 1000,Outdoor,Hard,2nd Round,3,Federer R.,Kohlschreiber P.,5.0,26.0,5515.0,1410.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.22,4.0,1.2,4.0,1.22,4.0,1.22,4.84,1.2,4.5,1.29,4.84,1.21,4.27
49,Cincinnati,Western & Southern Financial Group Masters,2013-08-14,Masters 1000,Outdoor,Hard,2nd Round,3,Haas T.,Granollers M.,13.0,46.0,2140.0,940.0,6.0,4.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.25,3.75,1.25,3.5,1.29,3.5,1.32,3.74,1.25,3.75,1.32,3.89,1.27,3.6
49,Cincinnati,Western & Southern Financial Group Masters,2013-08-14,Masters 1000,Outdoor,Hard,2nd Round,3,Murray A.,Youzhny M.,2.0,25.0,8610.0,1440.0,6.0,2.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.15,5.0,1.18,4.25,1.13,5.0,1.21,5.05,1.17,5.0,1.24,5.25,1.18,4.62
49,Cincinnati,Western & Southern Financial Group Masters,2013-08-14,Masters 1000,Outdoor,Hard,2nd Round,3,Goffin D.,Pospisil V.,80.0,40.0,631.0,1011.0,7.0,5.0,1.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,1.9,1.8,1.9,1.8,2.1,1.67,1.99,1.92,2.25,1.62,2.25,1.92,1.96,1.8
49,Cincinnati,Western & Southern Financial Group Masters,2013-08-14,Masters 1000,Outdoor,Hard,2nd Round,3,Del Potro J.M.,Davydenko N.,7.0,38.0,4740.0,1075.0,7.0,5.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.2,4.33,1.2,4.0,1.2,4.33,1.17,5.99,1.22,4.33,1.27,5.99,1.2,4.37
49,Cincinnati,Western & Southern Financial Group Masters,2013-08-14,Masters 1000,Outdoor,Hard,2nd Round,3,Isner J.,Gasquet R.,22.0,11.0,1585.0,2625.0,7.0,6.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.8,1.9,1.85,1.85,1.73,2.0,2.02,1.87,1.91,1.83,2.02,2.08,1.87,1.88
